side,instrument,month,class,boundary,strict_count,equal_count,rows,scored_flag,missing_path
corrected,zs,2025-09,mbo_ask_add,prev_row_B,171277,1614,429465,SCORED,
corrected,zs,2025-09,mbo_bid_cancel,decision_T,22056,4,429465,SCORED,
corrected,zs,2025-09,mbo_bid_cancel,prev_row_B,146177,3,429465,SCORED,
corrected,zs,2025-09,mbo_ask_cancel,decision_T,21180,4,429465,SCORED,
corrected,zs,2025-09,mbo_ask_cancel,prev_row_B,141497,4,429465,SCORED,
corrected,zs,2025-09,mbo_cancel_any,decision_T,30381,8,429465,SCORED,
corrected,zs,2025-09,mbo_cancel_any,prev_row_B,195026,7,429465,SCORED,
contaminated,zs,2025-09,mbo_all,decision_T,268482,2462,429466,SCORED,
contaminated,zs,2025-09,mbo_bid_add,decision_T,169768,840,429466,SCORED,
contaminated,zs,2025-09,mbo_ask_add,decision_T,171277,1614,429466,SCORED,
contaminated,zs,2025-09,mbo_bid_cancel,decision_T,146177,4,429466,SCORED,
contaminated,zs,2025-09,mbo_ask_cancel,decision_T,141497,4,429466,SCORED,
contaminated,zs,2025-09,mbo_cancel_any,decision_T,195026,8,429466,SCORED,
corrected,he,2025-09,trades_all,decision_T,0,0,308701,SCORED,
corrected,he,2025-09,trades_all,prev_row_B,27044,0,308701,SCORED,
corrected,he,2025-09,trades_buy,decision_T,0,0,308701,SCORED,
corrected,he,2025-09,trades_buy,prev_row_B,0,0,308701,SCORED,
corrected,he,2025-09,trades_sell,decision_T,0,0,308701,SCORED,
corrected,he,2025-09,trades_sell,prev_row_B,27044,0,308701,SCORED,
corrected,he,2025-09,trades_large,decision_T,0,0,308701,SCORED,
corrected,he,2025-09,trades_large,prev_row_B,1231,0,308701,SCORED,
contaminated,he,2025-09,trades_all,decision_T,27044,0,308702,SCORED,
contaminated,he,2025-09,trades_buy,decision_T,0,0,308702,SCORED,
contaminated,he,2025-09,trades_sell,decision_T,27044,0,308702,SCORED,
contaminated,he,2025-09,trades_large,decision_T,1231,0,308702,SCORED,
corrected,he,2025-09,mbo_all,decision_T,0,14,308701,SCORED,
corrected,he,2025-09,mbo_all,prev_row_B,88859,20,308701,SCORED,
corrected,he,2025-09,mbo_bid_add,decision_T,0,3,308701,SCORED,
corrected,he,2025-09,mbo_bid_add,prev_row_B,46708,5,308701,SCORED,
corrected,he,2025-09,mbo_ask_add,decision_T,0,3,308701,SCORED,
corrected,he,2025-09,mbo_ask_add,prev_row_B,46116,4,308701,SCORED,
corrected,he,2025-09,mbo_bid_cancel,decision_T,0,3,308701,SCORED,
corrected,he,2025-09,mbo_bid_cancel,prev_row_B,42982,2,308701,SCORED,
corrected,he,2025-09,mbo_ask_cancel,decision_T,0,4,308701,SCORED,
corrected,he,2025-09,mbo_ask_cancel,prev_row_B,42911,7,308701,SCORED,
corrected,he,2025-09,mbo_cancel_any,decision_T,0,7,308701,SCORED,
corrected,he,2025-09,mbo_cancel_any,prev_row_B,61357,9,308701,SCORED,
contaminated,he,2025-09,mbo_all,decision_T,88859,21,308702,SCORED,
contaminated,he,2025-09,mbo_bid_add,decision_T,46708,5,308702,SCORED,
contaminated,he,2025-09,mbo_ask_add,decision_T,46116,4,308702,SCORED,
contaminated,he,2025-09,mbo_bid_cancel,decision_T,42982,3,308702,SCORED,
contaminated,he,2025-09,mbo_ask_cancel,decision_T,42911,7,308702,SCORED,
contaminated,he,2025-09,mbo_cancel_any,decision_T,61357,10,308702,SCORED,
corrected,le,2025-09,trades_all,decision_T,0,0,308709,SCORED,
corrected,le,2025-09,trades_all,prev_row_B,42140,1,308709,SCORED,
corrected,le,2025-09,trades_buy,decision_T,0,0,308709,SCORED,
corrected,le,2025-09,trades_buy,prev_row_B,0,0,308709,SCORED,
corrected,le,2025-09,trades_sell,decision_T,0,0,308709,SCORED,
corrected,le,2025-09,trades_sell,prev_row_B,42140,1,308709,SCORED,
corrected,le,2025-09,trades_large,decision_T,0,0,308709,SCORED,
corrected,le,2025-09,trades_large,prev_row_B,785,0,308709,SCORED,
contaminated,le,2025-09,trades_all,decision_T,42140,1,308710,SCORED,
contaminated,le,2025-09,trades_buy,decision_T,0,0,308710,SCORED,
contaminated,le,2025-09,trades_sell,decision_T,42140,1,308710,SCORED,
contaminated,le,2025-09,trades_large,decision_T,785,0,308710,SCORED,
corrected,le,2025-09,mbo_all,decision_T,0,15,308709,SCORED,
corrected,le,2025-09,mbo_all,prev_row_B,126122,20,308709,SCORED,
corrected,le,2025-09,mbo_bid_add,decision_T,0,6,308709,SCORED,
corrected,le,2025-09,mbo_bid_add,prev_row_B,75142,7,308709,SCORED,
corrected,le,2025-09,mbo_ask_add,decision_T,0,0,308709,SCORED,
corrected,le,2025-09,mbo_ask_add,prev_row_B,78680,0,308709,SCORED,
corrected,le,2025-09,mbo_bid_cancel,decision_T,0,2,308709,SCORED,
corrected,le,2025-09,mbo_bid_cancel,prev_row_B,76304,4,308709,SCORED,
corrected,le,2025-09,mbo_ask_cancel,decision_T,0,6,308709,SCORED,
corrected,le,2025-09,mbo_ask_cancel,prev_row_B,74038,6,308709,SCORED,
corrected,le,2025-09,mbo_cancel_any,decision_T,0,8,308709,SCORED,
corrected,le,2025-09,mbo_cancel_any,prev_row_B,98464,10,308709,SCORED,
contaminated,le,2025-09,mbo_all,decision_T,126122,21,308710,SCORED,
contaminated,le,2025-09,mbo_bid_add,decision_T,75142,7,308710,SCORED,
contaminated,le,2025-09,mbo_ask_add,decision_T,78680,1,308710,SCORED,
contaminated,le,2025-09,mbo_bid_cancel,decision_T,76304,4,308710,SCORED,
contaminated,le,2025-09,mbo_ask_cancel,decision_T,74038,6,308710,SCORED,
contaminated,le,2025-09,mbo_cancel_any,decision_T,98464,10,308710,SCORED,
corrected,es,2025-10,trades_all,decision_T,0,1,599189,SCORED,
corrected,es,2025-10,trades_all,prev_row_B,490161,1,599189,SCORED,
corrected,es,2025-10,trades_buy,decision_T,0,0,599189,SCORED,
corrected,es,2025-10,trades_buy,prev_row_B,0,0,599189,SCORED,
corrected,es,2025-10,trades_sell,decision_T,0,1,599189,SCORED,
corrected,es,2025-10,trades_sell,prev_row_B,490161,1,599189,SCORED,
corrected,es,2025-10,trades_large,decision_T,0,0,599189,SCORED,
corrected,es,2025-10,trades_large,prev_row_B,229042,0,599189,SCORED,
contaminated,es,2025-10,trades_all,decision_T,490161,1,599190,SCORED,
contaminated,es,2025-10,trades_buy,decision_T,0,0,599190,SCORED,
contaminated,es,2025-10,trades_sell,decision_T,490161,1,599190,SCORED,
contaminated,es,2025-10,trades_large,decision_T,229042,0,599190,SCORED,
corrected,es,2025-10,mbo_all,decision_T,0,4,599189,SCORED,
corrected,es,2025-10,mbo_all,prev_row_B,576377,274,599189,SCORED,
corrected,es,2025-10,mbo_bid_add,decision_T,0,2,599189,SCORED,
corrected,es,2025-10,mbo_bid_add,prev_row_B,565714,182,599189,SCORED,
corrected,es,2025-10,mbo_ask_add,decision_T,0,1,599189,SCORED,
corrected,es,2025-10,mbo_ask_add,prev_row_B,565260,91,599189,SCORED,
corrected,es,2025-10,mbo_bid_cancel,decision_T,0,1,599189,SCORED,
corrected,es,2025-10,mbo_bid_cancel,prev_row_B,564411,1,599189,SCORED,
corrected,es,2025-10,mbo_ask_cancel,decision_T,0,0,599189,SCORED,
corrected,es,2025-10,mbo_ask_cancel,prev_row_B,563360,0,599189,SCORED,
corrected,es,2025-10,mbo_cancel_any,decision_T,0,1,599189,SCORED,
corrected,es,2025-10,mbo_cancel_any,prev_row_B,571754,1,599189,SCORED,
corrected,es,2025-10,mbo_all_rows,decision_T,0,5,599189,SCORED_DIAGNOSTIC_11TH_CLASS,
corrected,es,2025-10,mbo_all_rows,prev_row_B,576876,276,599189,SCORED_DIAGNOSTIC_11TH_CLASS,
contaminated,es,2025-10,mbo_all,decision_T,576377,275,599190,SCORED,
contaminated,es,2025-10,mbo_bid_add,decision_T,565714,183,599190,SCORED,
contaminated,es,2025-10,mbo_ask_add,decision_T,565260,91,599190,SCORED,
contaminated,es,2025-10,mbo_bid_cancel,decision_T,564411,1,599190,SCORED,
contaminated,es,2025-10,mbo_ask_cancel,decision_T,563360,0,599190,SCORED,
contaminated,es,2025-10,mbo_cancel_any,decision_T,571754,1,599190,SCORED,
contaminated,es,2025-10,mbo_all_rows,decision_T,576876,277,599190,SCORED_DIAGNOSTIC_11TH_CLASS,
corrected,nq,2025-10,mbo_all,decision_T,,,590785,UNSCORED_FOR_LACK_OF_DATA,C:\Users\ttbea\OneDrive\Desktop\MBO_2025\processed\nq\nq_mbo_2025-10.parquet
contaminated,nq,2025-10,mbo_all,decision_T,,,590786,UNSCORED_FOR_LACK_OF_DATA,C:\Users\ttbea\OneDrive\Desktop\MBO_2025\processed\nq\nq_mbo_2025-10.parquet
corrected,nq,2025-10,mbo_bid_add,decision_T,,,590785,UNSCORED_FOR_LACK_OF_DATA,C:\Users\ttbea\OneDrive\Desktop\MBO_2025\processed\nq\nq_mbo_2025-10.parquet
contaminated,nq,2025-10,mbo_bid_add,decision_T,,,590786,UNSCORED_FOR_LACK_OF_DATA,C:\Users\ttbea\OneDrive\Desktop\MBO_2025\processed\nq\nq_mbo_2025-10.parquet
corrected,nq,2025-10,mbo_ask_add,decision_T,,,590785,UNSCORED_FOR_LACK_OF_DATA,C:\Users\ttbea\OneDrive\Desktop\MBO_2025\processed\nq\nq_mbo_2025-10.parquet
contaminated,nq,2025-10,mbo_ask_add,decision_T,,,590786,UNSCORED_FOR_LACK_OF_DATA,C:\Users\ttbea\OneDrive\Desktop\MBO_2025\processed\nq\nq_mbo_2025-10.parquet
corrected,nq,2025-10,mbo_bid_cancel,decision_T,,,590785,UNSCORED_FOR_LACK_OF_DATA,C:\Users\ttbea\OneDrive\Desktop\MBO_2025\processed\nq\nq_mbo_2025-10.parquet
contaminated,nq,2025-10,mbo_bid_cancel,decision_T,,,590786,UNSCORED_FOR_LACK_OF_DATA,C:\Users\ttbea\OneDrive\Desktop\MBO_2025\processed\nq\nq_mbo_2025-10.parquet
corrected,nq,2025-10,mbo_ask_cancel,decision_T,,,590785,UNSCORED_FOR_LACK_OF_DATA,C:\Users\ttbea\OneDrive\Desktop\MBO_2025\processed\nq\nq_mbo_2025-10.parquet
contaminated,nq,2025-10,mbo_ask_cancel,decision_T,,,590786,UNSCORED_FOR_LACK_OF_DATA,C:\Users\ttbea\OneDrive\Desktop\MBO_2025\processed\nq\nq_mbo_2025-10.parquet
corrected,nq,2025-10,mbo_cancel_any,decision_T,,,590785,UNSCORED_FOR_LACK_OF_DATA,C:\Users\ttbea\OneDrive\Desktop\MBO_2025\processed\nq\nq_mbo_2025-10.parquet
contaminated,nq,2025-10,mbo_cancel_any,decision_T,,,590786,UNSCORED_FOR_LACK_OF_DATA,C:\Users\ttbea\OneDrive\Desktop\MBO_2025\processed\nq\nq_mbo_2025-10.parquet
corrected,nq,2025-10,trades_all,decision_T,0,0,590785,SCORED,
corrected,nq,2025-10,trades_all,prev_row_B,524165,0,590785,SCORED,
corrected,nq,2025-10,trades_buy,decision_T,0,0,590785,SCORED,
corrected,nq,2025-10,trades_buy,prev_row_B,0,0,590785,SCORED,
corrected,nq,2025-10,trades_sell,decision_T,0,0,590785,SCORED,
corrected,nq,2025-10,trades_sell,prev_row_B,524165,0,590785,SCORED,
corrected,nq,2025-10,trades_large,decision_T,0,0,590785,SCORED,
corrected,nq,2025-10,trades_large,prev_row_B,10539,0,590785,SCORED,
contaminated,nq,2025-10,trades_all,decision_T,524165,0,590786,SCORED,
contaminated,nq,2025-10,trades_buy,decision_T,0,0,590786,SCORED,
contaminated,nq,2025-10,trades_sell,decision_T,524165,0,590786,SCORED,
contaminated,nq,2025-10,trades_large,decision_T,10539,0,590786,SCORED,
corrected,cl,2025-10,trades_all,decision_T,15002,3,745569,SCORED,
corrected,cl,2025-10,trades_all,prev_row_B,190595,3,745569,SCORED,
corrected,cl,2025-10,trades_buy,decision_T,0,0,745569,SCORED,
corrected,cl,2025-10,trades_buy,prev_row_B,0,0,745569,SCORED,
corrected,cl,2025-10,trades_sell,decision_T,15002,3,745569,SCORED,
corrected,cl,2025-10,trades_sell,prev_row_B,190595,3,745569,SCORED,
corrected,cl,2025-10,trades_large,decision_T,1309,0,745569,SCORED,
corrected,cl,2025-10,trades_large,prev_row_B,15289,0,745569,SCORED,
contaminated,cl,2025-10,trades_all,decision_T,190595,3,745570,SCORED,
contaminated,cl,2025-10,trades_buy,decision_T,0,0,745570,SCORED,
contaminated,cl,2025-10,trades_sell,decision_T,190595,3,745570,SCORED,
contaminated,cl,2025-10,trades_large,decision_T,15289,0,745570,SCORED,
corrected,cl,2025-10,mbo_all,decision_T,42377,1893,745569,SCORED,
corrected,cl,2025-10,mbo_all,prev_row_B,493760,2980,745569,SCORED,
corrected,cl,2025-10,mbo_bid_add,decision_T,30491,878,745569,SCORED,
corrected,cl,2025-10,mbo_bid_add,prev_row_B,369514,1339,745569,SCORED,
corrected,cl,2025-10,mbo_ask_add,decision_T,30337,1004,745569,SCORED,
corrected,cl,2025-10,mbo_ask_add,prev_row_B,370027,1630,745569,SCORED,
corrected,cl,2025-10,mbo_bid_cancel,decision_T,29685,5,745569,SCORED,
corrected,cl,2025-10,mbo_bid_cancel,prev_row_B,363002,5,745569,SCORED,
corrected,cl,2025-10,mbo_ask_cancel,decision_T,29182,6,745569,SCORED,
corrected,cl,2025-10,mbo_ask_cancel,prev_row_B,362327,6,745569,SCORED,
corrected,cl,2025-10,mbo_cancel_any,decision_T,35860,11,745569,SCORED,
corrected,cl,2025-10,mbo_cancel_any,prev_row_B,431544,11,745569,SCORED,
corrected,cl,2025-10,mbo_all_rows,decision_T,43380,1899,745569,SCORED_DIAGNOSTIC_11TH_CLASS,
corrected,cl,2025-10,mbo_all_rows,prev_row_B,504108,2986,745569,SCORED_DIAGNOSTIC_11TH_CLASS,
contaminated,cl,2025-10,mbo_all,decision_T,493760,2981,745570,SCORED,
contaminated,cl,2025-10,mbo_bid_add,decision_T,369514,1340,745570,SCORED,
contaminated,cl,2025-10,mbo_ask_add,decision_T,370027,1630,745570,SCORED,
contaminated,cl,2025-10,mbo_bid_cancel,decision_T,363002,5,745570,SCORED,
contaminated,cl,2025-10,mbo_ask_cancel,decision_T,362327,6,745570,SCORED,
contaminated,cl,2025-10,mbo_cancel_any,decision_T,431544,11,745570,SCORED,
contaminated,cl,2025-10,mbo_all_rows,decision_T,504108,2987,745570,SCORED_DIAGNOSTIC_11TH_CLASS,
corrected,gc,2025-10,trades_all,decision_T,37913,0,772447,SCORED,
corrected,gc,2025-10,trades_all,prev_row_B,371565,1,772447,SCORED,
corrected,gc,2025-10,trades_buy,decision_T,0,0,772447,SCORED,
corrected,gc,2025-10,trades_buy,prev_row_B,0,0,772447,SCORED,
corrected,gc,2025-10,trades_sell,decision_T,37913,0,772447,SCORED,
corrected,gc,2025-10,trades_sell,prev_row_B,371565,1,772447,SCORED,
corrected,gc,2025-10,trades_large,decision_T,459,0,772447,SCORED,
corrected,gc,2025-10,trades_large,prev_row_B,4087,0,772447,SCORED,
contaminated,gc,2025-10,trades_all,decision_T,371565,1,772448,SCORED,
contaminated,gc,2025-10,trades_buy,decision_T,0,0,772448,SCORED,
contaminated,gc,2025-10,trades_sell,decision_T,371565,1,772448,SCORED,
contaminated,gc,2025-10,trades_large,decision_T,4087,0,772448,SCORED,
corrected,gc,2025-10,mbo_all,decision_T,71584,2588,772447,SCORED,
corrected,gc,2025-10,mbo_all,prev_row_B,646575,3731,772447,SCORED,
corrected,gc,2025-10,mbo_bid_add,decision_T,60317,1526,772447,SCORED,
corrected,gc,2025-10,mbo_bid_add,prev_row_B,565066,2190,772447,SCORED,
corrected,gc,2025-10,mbo_ask_add,decision_T,60180,1055,772447,SCORED,
corrected,gc,2025-10,mbo_ask_add,prev_row_B,563831,1532,772447,SCORED,
corrected,gc,2025-10,mbo_bid_cancel,decision_T,58569,5,772447,SCORED,
corrected,gc,2025-10,mbo_bid_cancel,prev_row_B,557665,5,772447,SCORED,
corrected,gc,2025-10,mbo_ask_cancel,decision_T,59018,2,772447,SCORED,
corrected,gc,2025-10,mbo_ask_cancel,prev_row_B,559630,4,772447,SCORED,
corrected,gc,2025-10,mbo_cancel_any,decision_T,65553,7,772447,SCORED,
corrected,gc,2025-10,mbo_cancel_any,prev_row_B,608673,9,772447,SCORED,
corrected,gc,2025-10,mbo_all_rows,decision_T,72537,2589,772447,SCORED_DIAGNOSTIC_11TH_CLASS,
corrected,gc,2025-10,mbo_all_rows,prev_row_B,653812,3732,772447,SCORED_DIAGNOSTIC_11TH_CLASS,
contaminated,gc,2025-10,mbo_all,decision_T,646575,3732,772448,SCORED,
contaminated,gc,2025-10,mbo_bid_add,decision_T,565066,2191,772448,SCORED,
contaminated,gc,2025-10,mbo_ask_add,decision_T,563831,1532,772448,SCORED,
contaminated,gc,2025-10,mbo_bid_cancel,decision_T,557665,5,772448,SCORED,
contaminated,gc,2025-10,mbo_ask_cancel,decision_T,559630,4,772448,SCORED,
contaminated,gc,2025-10,mbo_cancel_any,decision_T,608673,9,772448,SCORED,
contaminated,gc,2025-10,mbo_all_rows,decision_T,653812,3733,772448,SCORED_DIAGNOSTIC_11TH_CLASS,
corrected,zc,2025-10,trades_all,decision_T,34492,2,634445,SCORED,
corrected,zc,2025-10,trades_all,prev_row_B,117267,2,634445,SCORED,
corrected,zc,2025-10,trades_buy,decision_T,0,0,634445,SCORED,
corrected,zc,2025-10,trades_buy,prev_row_B,0,0,634445,SCORED,
corrected,zc,2025-10,trades_sell,decision_T,34492,2,634445,SCORED,
corrected,zc,2025-10,trades_sell,prev_row_B,117267,2,634445,SCORED,
corrected,zc,2025-10,trades_large,decision_T,6945,1,634445,SCORED,
corrected,zc,2025-10,trades_large,prev_row_B,23316,1,634445,SCORED,
contaminated,zc,2025-10,trades_all,decision_T,117267,2,634446,SCORED,
contaminated,zc,2025-10,trades_buy,decision_T,0,0,634446,SCORED,
contaminated,zc,2025-10,trades_sell,decision_T,117267,2,634446,SCORED,
contaminated,zc,2025-10,trades_large,decision_T,23316,1,634446,SCORED,
corrected,zc,2025-10,mbo_all,decision_T,109332,2873,634445,SCORED,
corrected,zc,2025-10,mbo_all,prev_row_B,342560,3326,634445,SCORED,
corrected,zc,2025-10,mbo_bid_add,decision_T,57674,1171,634445,SCORED,
corrected,zc,2025-10,mbo_bid_add,prev_row_B,190289,1328,634445,SCORED,
corrected,zc,2025-10,mbo_ask_add,decision_T,56355,1693,634445,SCORED,
corrected,zc,2025-10,mbo_ask_add,prev_row_B,189943,1987,634445,SCORED,
corrected,zc,2025-10,mbo_bid_cancel,decision_T,41113,3,634445,SCORED,
corrected,zc,2025-10,mbo_bid_cancel,prev_row_B,138804,3,634445,SCORED,
corrected,zc,2025-10,mbo_ask_cancel,decision_T,39159,3,634445,SCORED,
corrected,zc,2025-10,mbo_ask_cancel,prev_row_B,134822,5,634445,SCORED,
corrected,zc,2025-10,mbo_cancel_any,decision_T,60660,6,634445,SCORED,
corrected,zc,2025-10,mbo_cancel_any,prev_row_B,203002,8,634445,SCORED,
contaminated,zc,2025-10,mbo_all,decision_T,342560,3327,634446,SCORED,
contaminated,zc,2025-10,mbo_bid_add,decision_T,190289,1328,634446,SCORED,
contaminated,zc,2025-10,mbo_ask_add,decision_T,189943,1987,634446,SCORED,
contaminated,zc,2025-10,mbo_bid_cancel,decision_T,138804,4,634446,SCORED,
contaminated,zc,2025-10,mbo_ask_cancel,decision_T,134822,5,634446,SCORED,
contaminated,zc,2025-10,mbo_cancel_any,decision_T,203002,9,634446,SCORED,
corrected,zs,2025-10,trades_all,decision_T,16397,0,508910,SCORED,
corrected,zs,2025-10,trades_all,prev_row_B,91965,0,508910,SCORED,
corrected,zs,2025-10,trades_buy,decision_T,0,0,508910,SCORED,
corrected,zs,2025-10,trades_buy,prev_row_B,0,0,508910,SCORED,
corrected,zs,2025-10,trades_sell,decision_T,16397,0,508910,SCORED,
corrected,zs,2025-10,trades_sell,prev_row_B,91965,0,508910,SCORED,
corrected,zs,2025-10,trades_large,decision_T,3543,0,508910,SCORED,
corrected,zs,2025-10,trades_large,prev_row_B,19574,0,508910,SCORED,
contaminated,zs,2025-10,trades_all,decision_T,91965,0,508911,SCORED,
contaminated,zs,2025-10,trades_buy,decision_T,0,0,508911,SCORED,
contaminated,zs,2025-10,trades_sell,decision_T,91965,0,508911,SCORED,
contaminated,zs,2025-10,trades_large,decision_T,19574,0,508911,SCORED,
corrected,zs,2025-10,mbo_all,decision_T,60559,2353,508910,SCORED,
corrected,zs,2025-10,mbo_all,prev_row_B,296861,2948,508910,SCORED,
corrected,zs,2025-10,mbo_bid_add,decision_T,36563,719,508910,SCORED,
corrected,zs,2025-10,mbo_bid_add,prev_row_B,194459,891,508910,SCORED,
corrected,zs,2025-10,mbo_ask_add,decision_T,36303,1621,508910,SCORED,
corrected,zs,2025-10,mbo_ask_add,prev_row_B,192105,2043,508910,SCORED,
corrected,zs,2025-10,mbo_bid_cancel,decision_T,31435,1,508910,SCORED,
corrected,zs,2025-10,mbo_bid_cancel,prev_row_B,169124,1,508910,SCORED,
corrected,zs,2025-10,mbo_ask_cancel,decision_T,30059,9,508910,SCORED,
corrected,zs,2025-10,mbo_ask_cancel,prev_row_B,162459,10,508910,SCORED,
corrected,zs,2025-10,mbo_cancel_any,decision_T,42588,10,508910,SCORED,
corrected,zs,2025-10,mbo_cancel_any,prev_row_B,221886,11,508910,SCORED,
contaminated,zs,2025-10,mbo_all,decision_T,296861,2949,508911,SCORED,
contaminated,zs,2025-10,mbo_bid_add,decision_T,194459,891,508911,SCORED,
contaminated,zs,2025-10,mbo_ask_add,decision_T,192105,2043,508911,SCORED,
contaminated,zs,2025-10,mbo_bid_cancel,decision_T,169124,1,508911,SCORED,
contaminated,zs,2025-10,mbo_ask_cancel,decision_T,162459,11,508911,SCORED,
contaminated,zs,2025-10,mbo_cancel_any,decision_T,221886,12,508911,SCORED,
corrected,he,2025-10,trades_all,decision_T,0,0,338110,SCORED,
corrected,he,2025-10,trades_all,prev_row_B,30132,1,338110,SCORED,
corrected,he,2025-10,trades_buy,decision_T,0,0,338110,SCORED,
corrected,he,2025-10,trades_buy,prev_row_B,0,0,338110,SCORED,
corrected,he,2025-10,trades_sell,decision_T,0,0,338110,SCORED,
corrected,he,2025-10,trades_sell,prev_row_B,30132,1,338110,SCORED,
corrected,he,2025-10,trades_large,decision_T,0,0,338110,SCORED,
corrected,he,2025-10,trades_large,prev_row_B,2313,0,338110,SCORED,
contaminated,he,2025-10,trades_all,decision_T,30132,1,338111,SCORED,
contaminated,he,2025-10,trades_buy,decision_T,0,0,338111,SCORED,
contaminated,he,2025-10,trades_sell,decision_T,30132,1,338111,SCORED,
contaminated,he,2025-10,trades_large,decision_T,2313,0,338111,SCORED,
corrected,he,2025-10,mbo_all,decision_T,0,17,338110,SCORED,
corrected,he,2025-10,mbo_all,prev_row_B,106120,22,338110,SCORED,
corrected,he,2025-10,mbo_bid_add,decision_T,0,7,338110,SCORED,
corrected,he,2025-10,mbo_bid_add,prev_row_B,51524,7,338110,SCORED,
corrected,he,2025-10,mbo_ask_add,decision_T,0,4,338110,SCORED,
corrected,he,2025-10,mbo_ask_add,prev_row_B,56370,4,338110,SCORED,
corrected,he,2025-10,mbo_bid_cancel,decision_T,0,1,338110,SCORED,
corrected,he,2025-10,mbo_bid_cancel,prev_row_B,47555,3,338110,SCORED,
corrected,he,2025-10,mbo_ask_cancel,decision_T,0,5,338110,SCORED,
corrected,he,2025-10,mbo_ask_cancel,prev_row_B,46387,7,338110,SCORED,
corrected,he,2025-10,mbo_cancel_any,decision_T,0,6,338110,SCORED,
corrected,he,2025-10,mbo_cancel_any,prev_row_B,67859,10,338110,SCORED,
contaminated,he,2025-10,mbo_all,decision_T,106120,23,338111,SCORED,
contaminated,he,2025-10,mbo_bid_add,decision_T,51524,8,338111,SCORED,
contaminated,he,2025-10,mbo_ask_add,decision_T,56370,4,338111,SCORED,
contaminated,he,2025-10,mbo_bid_cancel,decision_T,47555,3,338111,SCORED,
contaminated,he,2025-10,mbo_ask_cancel,decision_T,46387,7,338111,SCORED,
contaminated,he,2025-10,mbo_cancel_any,decision_T,67859,10,338111,SCORED,
corrected,le,2025-10,trades_all,decision_T,0,0,338112,SCORED,
corrected,le,2025-10,trades_all,prev_row_B,47045,1,338112,SCORED,
corrected,le,2025-10,trades_buy,decision_T,0,0,338112,SCORED,
corrected,le,2025-10,trades_buy,prev_row_B,0,0,338112,SCORED,
corrected,le,2025-10,trades_sell,decision_T,0,0,338112,SCORED,
corrected,le,2025-10,trades_sell,prev_row_B,47045,1,338112,SCORED,
corrected,le,2025-10,trades_large,decision_T,0,0,338112,SCORED,
corrected,le,2025-10,trades_large,prev_row_B,1057,0,338112,SCORED,
contaminated,le,2025-10,trades_all,decision_T,47045,1,338113,SCORED,
contaminated,le,2025-10,trades_buy,decision_T,0,0,338113,SCORED,
contaminated,le,2025-10,trades_sell,decision_T,47045,1,338113,SCORED,
contaminated,le,2025-10,trades_large,decision_T,1057,0,338113,SCORED,
corrected,le,2025-10,mbo_all,decision_T,0,14,338112,SCORED,
corrected,le,2025-10,mbo_all,prev_row_B,125589,22,338112,SCORED,
corrected,le,2025-10,mbo_bid_add,decision_T,0,4,338112,SCORED,
corrected,le,2025-10,mbo_bid_add,prev_row_B,79228,7,338112,SCORED,
corrected,le,2025-10,mbo_ask_add,decision_T,0,3,338112,SCORED,
corrected,le,2025-10,mbo_ask_add,prev_row_B,80235,3,338112,SCORED,
corrected,le,2025-10,mbo_bid_cancel,decision_T,0,2,338112,SCORED,
corrected,le,2025-10,mbo_bid_cancel,prev_row_B,78375,4,338112,SCORED,
corrected,le,2025-10,mbo_ask_cancel,decision_T,0,5,338112,SCORED,
corrected,le,2025-10,mbo_ask_cancel,prev_row_B,78428,8,338112,SCORED,
corrected,le,2025-10,mbo_cancel_any,decision_T,0,7,338112,SCORED,
corrected,le,2025-10,mbo_cancel_any,prev_row_B,99987,12,338112,SCORED,
contaminated,le,2025-10,mbo_all,decision_T,125589,23,338113,SCORED,
contaminated,le,2025-10,mbo_bid_add,decision_T,79228,7,338113,SCORED,
contaminated,le,2025-10,mbo_ask_add,decision_T,80235,3,338113,SCORED,
contaminated,le,2025-10,mbo_bid_cancel,decision_T,78375,4,338113,SCORED,
contaminated,le,2025-10,mbo_ask_cancel,decision_T,78428,9,338113,SCORED,
contaminated,le,2025-10,mbo_cancel_any,decision_T,99987,13,338113,SCORED,
corrected,es,2025-11,trades_all,decision_T,0,1,549423,SCORED,
corrected,es,2025-11,trades_all,prev_row_B,484420,1,549423,SCORED,
corrected,es,2025-11,trades_buy,decision_T,0,0,549423,SCORED,
corrected,es,2025-11,trades_buy,prev_row_B,0,0,549423,SCORED,
corrected,es,2025-11,trades_sell,decision_T,0,1,549423,SCORED,
corrected,es,2025-11,trades_sell,prev_row_B,484420,1,549423,SCORED,
corrected,es,2025-11,trades_large,decision_T,0,0,549423,SCORED,
corrected,es,2025-11,trades_large,prev_row_B,227883,0,549423,SCORED,
contaminated,es,2025-11,trades_all,decision_T,484420,1,549424,SCORED,
contaminated,es,2025-11,trades_buy,decision_T,0,0,549424,SCORED,
contaminated,es,2025-11,trades_sell,decision_T,484420,1,549424,SCORED,
contaminated,es,2025-11,trades_large,decision_T,227883,0,549424,SCORED,
corrected,es,2025-11,mbo_all,decision_T,0,3,549423,SCORED,
corrected,es,2025-11,mbo_all,prev_row_B,542495,50,549423,SCORED,
corrected,es,2025-11,mbo_bid_add,decision_T,0,0,549423,SCORED,
corrected,es,2025-11,mbo_bid_add,prev_row_B,533190,13,549423,SCORED,
