side,instrument,month,class,boundary,strict_count,equal_count,rows,scored_flag,missing_path
contaminated,he,2025-10,mbo_bid_add,decision_T,51524,8,338111,SCORED,
contaminated,he,2025-10,mbo_ask_add,decision_T,56370,4,338111,SCORED,
contaminated,he,2025-10,mbo_bid_cancel,decision_T,47555,3,338111,SCORED,
contaminated,he,2025-10,mbo_ask_cancel,decision_T,46387,7,338111,SCORED,
contaminated,he,2025-10,mbo_cancel_any,decision_T,67859,10,338111,SCORED,
corrected,le,2025-10,trades_all,decision_T,0,0,338112,SCORED,
corrected,le,2025-10,trades_buy,decision_T,0,0,338112,SCORED,
corrected,le,2025-10,trades_sell,decision_T,0,0,338112,SCORED,
corrected,le,2025-10,trades_large,decision_T,0,0,338112,SCORED,
contaminated,le,2025-10,trades_all,decision_T,47045,1,338113,SCORED,
contaminated,le,2025-10,trades_buy,decision_T,0,0,338113,SCORED,
contaminated,le,2025-10,trades_sell,decision_T,47045,1,338113,SCORED,
contaminated,le,2025-10,trades_large,decision_T,1057,0,338113,SCORED,
corrected,le,2025-10,mbo_all,decision_T,0,14,338112,SCORED,
corrected,le,2025-10,mbo_bid_add,decision_T,0,4,338112,SCORED,
corrected,le,2025-10,mbo_ask_add,decision_T,0,3,338112,SCORED,
corrected,le,2025-10,mbo_bid_cancel,decision_T,0,2,338112,SCORED,
corrected,le,2025-10,mbo_ask_cancel,decision_T,0,5,338112,SCORED,
corrected,le,2025-10,mbo_cancel_any,decision_T,0,7,338112,SCORED,
contaminated,le,2025-10,mbo_all,decision_T,125589,23,338113,SCORED,
contaminated,le,2025-10,mbo_bid_add,decision_T,79228,7,338113,SCORED,
contaminated,le,2025-10,mbo_ask_add,decision_T,80235,3,338113,SCORED,
contaminated,le,2025-10,mbo_bid_cancel,decision_T,78375,4,338113,SCORED,
contaminated,le,2025-10,mbo_ask_cancel,decision_T,78428,9,338113,SCORED,
contaminated,le,2025-10,mbo_cancel_any,decision_T,99987,13,338113,SCORED,
corrected,es,2025-11,trades_all,decision_T,0,1,549423,SCORED,
corrected,es,2025-11,trades_buy,decision_T,0,0,549423,SCORED,
corrected,es,2025-11,trades_sell,decision_T,0,1,549423,SCORED,
corrected,es,2025-11,trades_large,decision_T,0,0,549423,SCORED,
contaminated,es,2025-11,trades_all,decision_T,484420,1,549424,SCORED,
contaminated,es,2025-11,trades_buy,decision_T,0,0,549424,SCORED,
contaminated,es,2025-11,trades_sell,decision_T,484420,1,549424,SCORED,
contaminated,es,2025-11,trades_large,decision_T,227883,0,549424,SCORED,
corrected,es,2025-11,mbo_all,decision_T,0,3,549423,SCORED,
corrected,es,2025-11,mbo_bid_add,decision_T,0,0,549423,SCORED,
corrected,es,2025-11,mbo_ask_add,decision_T,0,1,549423,SCORED,
corrected,es,2025-11,mbo_bid_cancel,decision_T,0,0,549423,SCORED,
corrected,es,2025-11,mbo_ask_cancel,decision_T,0,2,549423,SCORED,
corrected,es,2025-11,mbo_cancel_any,decision_T,0,2,549423,SCORED,
corrected,es,2025-11,mbo_all_rows,decision_T,0,3,549423,SCORED_DIAGNOSTIC_11TH_CLASS,
contaminated,es,2025-11,mbo_all,decision_T,542495,51,549424,SCORED,
contaminated,es,2025-11,mbo_bid_add,decision_T,533190,13,549424,SCORED,
contaminated,es,2025-11,mbo_ask_add,decision_T,532799,7,549424,SCORED,
contaminated,es,2025-11,mbo_bid_cancel,decision_T,532334,20,549424,SCORED,
contaminated,es,2025-11,mbo_ask_cancel,decision_T,531843,12,549424,SCORED,
contaminated,es,2025-11,mbo_cancel_any,decision_T,539252,31,549424,SCORED,
contaminated,es,2025-11,mbo_all_rows,decision_T,543010,54,549424,SCORED_DIAGNOSTIC_11TH_CLASS,
corrected,nq,2025-11,mbo_all,decision_T,,,550463,UNSCORED_FOR_LACK_OF_DATA,C:\Users\ttbea\OneDrive\Desktop\MBO_2025\processed\nq\nq_mbo_2025-11.parquet
contaminated,nq,2025-11,mbo_all,decision_T,,,550464,UNSCORED_FOR_LACK_OF_DATA,C:\Users\ttbea\OneDrive\Desktop\MBO_2025\processed\nq\nq_mbo_2025-11.parquet
corrected,nq,2025-11,mbo_bid_add,decision_T,,,550463,UNSCORED_FOR_LACK_OF_DATA,C:\Users\ttbea\OneDrive\Desktop\MBO_2025\processed\nq\nq_mbo_2025-11.parquet
contaminated,nq,2025-11,mbo_bid_add,decision_T,,,550464,UNSCORED_FOR_LACK_OF_DATA,C:\Users\ttbea\OneDrive\Desktop\MBO_2025\processed\nq\nq_mbo_2025-11.parquet
corrected,nq,2025-11,mbo_ask_add,decision_T,,,550463,UNSCORED_FOR_LACK_OF_DATA,C:\Users\ttbea\OneDrive\Desktop\MBO_2025\processed\nq\nq_mbo_2025-11.parquet
contaminated,nq,2025-11,mbo_ask_add,decision_T,,,550464,UNSCORED_FOR_LACK_OF_DATA,C:\Users\ttbea\OneDrive\Desktop\MBO_2025\processed\nq\nq_mbo_2025-11.parquet
corrected,nq,2025-11,mbo_bid_cancel,decision_T,,,550463,UNSCORED_FOR_LACK_OF_DATA,C:\Users\ttbea\OneDrive\Desktop\MBO_2025\processed\nq\nq_mbo_2025-11.parquet
contaminated,nq,2025-11,mbo_bid_cancel,decision_T,,,550464,UNSCORED_FOR_LACK_OF_DATA,C:\Users\ttbea\OneDrive\Desktop\MBO_2025\processed\nq\nq_mbo_2025-11.parquet
corrected,nq,2025-11,mbo_ask_cancel,decision_T,,,550463,UNSCORED_FOR_LACK_OF_DATA,C:\Users\ttbea\OneDrive\Desktop\MBO_2025\processed\nq\nq_mbo_2025-11.parquet
contaminated,nq,2025-11,mbo_ask_cancel,decision_T,,,550464,UNSCORED_FOR_LACK_OF_DATA,C:\Users\ttbea\OneDrive\Desktop\MBO_2025\processed\nq\nq_mbo_2025-11.parquet
corrected,nq,2025-11,mbo_cancel_any,decision_T,,,550463,UNSCORED_FOR_LACK_OF_DATA,C:\Users\ttbea\OneDrive\Desktop\MBO_2025\processed\nq\nq_mbo_2025-11.parquet
contaminated,nq,2025-11,mbo_cancel_any,decision_T,,,550464,UNSCORED_FOR_LACK_OF_DATA,C:\Users\ttbea\OneDrive\Desktop\MBO_2025\processed\nq\nq_mbo_2025-11.parquet
corrected,nq,2025-11,trades_all,decision_T,0,0,550463,SCORED,
corrected,nq,2025-11,trades_buy,decision_T,0,0,550463,SCORED,
corrected,nq,2025-11,trades_sell,decision_T,0,0,550463,SCORED,
corrected,nq,2025-11,trades_large,decision_T,0,0,550463,SCORED,
contaminated,nq,2025-11,trades_all,decision_T,494380,0,550464,SCORED,
contaminated,nq,2025-11,trades_buy,decision_T,0,0,550464,SCORED,
contaminated,nq,2025-11,trades_sell,decision_T,494380,0,550464,SCORED,
contaminated,nq,2025-11,trades_large,decision_T,9701,0,550464,SCORED,
corrected,cl,2025-11,trades_all,decision_T,15345,0,703999,SCORED,
corrected,cl,2025-11,trades_buy,decision_T,0,0,703999,SCORED,
corrected,cl,2025-11,trades_sell,decision_T,15345,0,703999,SCORED,
corrected,cl,2025-11,trades_large,decision_T,1515,0,703999,SCORED,
contaminated,cl,2025-11,trades_all,decision_T,158683,0,704000,SCORED,
contaminated,cl,2025-11,trades_buy,decision_T,0,0,704000,SCORED,
contaminated,cl,2025-11,trades_sell,decision_T,158683,0,704000,SCORED,
contaminated,cl,2025-11,trades_large,decision_T,13280,0,704000,SCORED,
corrected,cl,2025-11,mbo_all,decision_T,48607,1680,703999,SCORED,
corrected,cl,2025-11,mbo_bid_add,decision_T,34382,750,703999,SCORED,
corrected,cl,2025-11,mbo_ask_add,decision_T,34636,917,703999,SCORED,
corrected,cl,2025-11,mbo_bid_cancel,decision_T,33867,5,703999,SCORED,
corrected,cl,2025-11,mbo_ask_cancel,decision_T,33642,6,703999,SCORED,
corrected,cl,2025-11,mbo_cancel_any,decision_T,40924,10,703999,SCORED,
contaminated,cl,2025-11,mbo_all,decision_T,497360,2466,704000,SCORED,
contaminated,cl,2025-11,mbo_bid_add,decision_T,356928,1104,704000,SCORED,
contaminated,cl,2025-11,mbo_ask_add,decision_T,356601,1317,704000,SCORED,
contaminated,cl,2025-11,mbo_bid_cancel,decision_T,353393,18,704000,SCORED,
contaminated,cl,2025-11,mbo_ask_cancel,decision_T,351175,23,704000,SCORED,
contaminated,cl,2025-11,mbo_cancel_any,decision_T,424084,40,704000,SCORED,
corrected,gc,2025-11,trades_all,decision_T,12764,1,674038,SCORED,
corrected,gc,2025-11,trades_buy,decision_T,0,0,674038,SCORED,
corrected,gc,2025-11,trades_sell,decision_T,12764,1,674038,SCORED,
corrected,gc,2025-11,trades_large,decision_T,75,0,674038,SCORED,
contaminated,gc,2025-11,trades_all,decision_T,213333,16,674039,SCORED,
contaminated,gc,2025-11,trades_buy,decision_T,0,0,674039,SCORED,
contaminated,gc,2025-11,trades_sell,decision_T,213333,16,674039,SCORED,
contaminated,gc,2025-11,trades_large,decision_T,1471,0,674039,SCORED,
corrected,gc,2025-11,mbo_all,decision_T,30577,1686,674038,SCORED,
corrected,gc,2025-11,mbo_bid_add,decision_T,24039,968,674038,SCORED,
corrected,gc,2025-11,mbo_ask_add,decision_T,24204,709,674038,SCORED,
corrected,gc,2025-11,mbo_bid_cancel,decision_T,23196,7,674038,SCORED,
corrected,gc,2025-11,mbo_ask_cancel,decision_T,23425,2,674038,SCORED,
corrected,gc,2025-11,mbo_cancel_any,decision_T,26964,9,674038,SCORED,
corrected,gc,2025-11,mbo_all_rows,decision_T,31218,1686,674038,SCORED_DIAGNOSTIC_11TH_CLASS,
contaminated,gc,2025-11,mbo_all,decision_T,470500,2670,674039,SCORED,
contaminated,gc,2025-11,mbo_bid_add,decision_T,386167,1453,674039,SCORED,
contaminated,gc,2025-11,mbo_ask_add,decision_T,387407,1166,674039,SCORED,
contaminated,gc,2025-11,mbo_bid_cancel,decision_T,378386,38,674039,SCORED,
contaminated,gc,2025-11,mbo_ask_cancel,decision_T,381016,14,674039,SCORED,
contaminated,gc,2025-11,mbo_cancel_any,decision_T,428873,51,674039,SCORED,
contaminated,gc,2025-11,mbo_all_rows,decision_T,479397,2682,674039,SCORED_DIAGNOSTIC_11TH_CLASS,
corrected,zc,2025-11,trades_all,decision_T,0,0,304505,SCORED,
corrected,zc,2025-11,trades_buy,decision_T,0,0,304505,SCORED,
corrected,zc,2025-11,trades_sell,decision_T,0,0,304505,SCORED,
corrected,zc,2025-11,trades_large,decision_T,0,0,304505,SCORED,
contaminated,zc,2025-11,trades_all,decision_T,57662,14,304506,SCORED,
contaminated,zc,2025-11,trades_buy,decision_T,0,0,304506,SCORED,
contaminated,zc,2025-11,trades_sell,decision_T,57662,14,304506,SCORED,
contaminated,zc,2025-11,trades_large,decision_T,12260,14,304506,SCORED,
corrected,zc,2025-11,mbo_all,decision_T,0,0,304505,SCORED,
corrected,zc,2025-11,mbo_bid_add,decision_T,0,0,304505,SCORED,
corrected,zc,2025-11,mbo_ask_add,decision_T,0,0,304505,SCORED,
corrected,zc,2025-11,mbo_bid_cancel,decision_T,0,0,304505,SCORED,
corrected,zc,2025-11,mbo_ask_cancel,decision_T,0,0,304505,SCORED,
corrected,zc,2025-11,mbo_cancel_any,decision_T,0,0,304505,SCORED,
contaminated,zc,2025-11,mbo_all,decision_T,163822,20,304506,SCORED,
contaminated,zc,2025-11,mbo_bid_add,decision_T,98574,5,304506,SCORED,
contaminated,zc,2025-11,mbo_ask_add,decision_T,94221,0,304506,SCORED,
contaminated,zc,2025-11,mbo_bid_cancel,decision_T,76569,15,304506,SCORED,
contaminated,zc,2025-11,mbo_ask_cancel,decision_T,71236,15,304506,SCORED,
contaminated,zc,2025-11,mbo_cancel_any,decision_T,107476,15,304506,SCORED,
corrected,zs,2025-11,trades_all,decision_T,0,0,304505,SCORED,
corrected,zs,2025-11,trades_buy,decision_T,0,0,304505,SCORED,
corrected,zs,2025-11,trades_sell,decision_T,0,0,304505,SCORED,
corrected,zs,2025-11,trades_large,decision_T,0,0,304505,SCORED,
contaminated,zs,2025-11,trades_all,decision_T,62578,14,304506,SCORED,
contaminated,zs,2025-11,trades_buy,decision_T,0,0,304506,SCORED,
contaminated,zs,2025-11,trades_sell,decision_T,62578,14,304506,SCORED,
contaminated,zs,2025-11,trades_large,decision_T,13073,14,304506,SCORED,
corrected,zs,2025-11,mbo_all,decision_T,0,0,304505,SCORED,
corrected,zs,2025-11,mbo_bid_add,decision_T,0,0,304505,SCORED,
corrected,zs,2025-11,mbo_ask_add,decision_T,0,0,304505,SCORED,
corrected,zs,2025-11,mbo_bid_cancel,decision_T,0,0,304505,SCORED,
corrected,zs,2025-11,mbo_ask_cancel,decision_T,0,0,304505,SCORED,
corrected,zs,2025-11,mbo_cancel_any,decision_T,0,0,304505,SCORED,
contaminated,zs,2025-11,mbo_all,decision_T,185931,20,304506,SCORED,
contaminated,zs,2025-11,mbo_bid_add,decision_T,131498,2,304506,SCORED,
contaminated,zs,2025-11,mbo_ask_add,decision_T,126072,3,304506,SCORED,
contaminated,zs,2025-11,mbo_bid_cancel,decision_T,119096,15,304506,SCORED,
contaminated,zs,2025-11,mbo_ask_cancel,decision_T,114360,15,304506,SCORED,
contaminated,zs,2025-11,mbo_cancel_any,decision_T,148931,15,304506,SCORED,
corrected,he,2025-11,trades_all,decision_T,0,0,304486,SCORED,
corrected,he,2025-11,trades_buy,decision_T,0,0,304486,SCORED,
corrected,he,2025-11,trades_sell,decision_T,0,0,304486,SCORED,
corrected,he,2025-11,trades_large,decision_T,0,0,304486,SCORED,
contaminated,he,2025-11,trades_all,decision_T,35084,0,304487,SCORED,
contaminated,he,2025-11,trades_buy,decision_T,0,0,304487,SCORED,
contaminated,he,2025-11,trades_sell,decision_T,35084,0,304487,SCORED,
contaminated,he,2025-11,trades_large,decision_T,1840,0,304487,SCORED,
corrected,he,2025-11,mbo_all,decision_T,0,0,304486,SCORED,
corrected,he,2025-11,mbo_bid_add,decision_T,0,0,304486,SCORED,
corrected,he,2025-11,mbo_ask_add,decision_T,0,0,304486,SCORED,
corrected,he,2025-11,mbo_bid_cancel,decision_T,0,0,304486,SCORED,
corrected,he,2025-11,mbo_ask_cancel,decision_T,0,0,304486,SCORED,
corrected,he,2025-11,mbo_cancel_any,decision_T,0,0,304486,SCORED,
contaminated,he,2025-11,mbo_all,decision_T,108223,1,304487,SCORED,
contaminated,he,2025-11,mbo_bid_add,decision_T,58020,0,304487,SCORED,
contaminated,he,2025-11,mbo_ask_add,decision_T,61172,0,304487,SCORED,
contaminated,he,2025-11,mbo_bid_cancel,decision_T,54976,1,304487,SCORED,
contaminated,he,2025-11,mbo_ask_cancel,decision_T,53711,1,304487,SCORED,
contaminated,he,2025-11,mbo_cancel_any,decision_T,75594,1,304487,SCORED,
corrected,le,2025-11,trades_all,decision_T,0,0,304491,SCORED,
corrected,le,2025-11,trades_buy,decision_T,0,0,304491,SCORED,
corrected,le,2025-11,trades_sell,decision_T,0,0,304491,SCORED,
corrected,le,2025-11,trades_large,decision_T,0,0,304491,SCORED,
contaminated,le,2025-11,trades_all,decision_T,26854,0,304492,SCORED,
contaminated,le,2025-11,trades_buy,decision_T,0,0,304492,SCORED,
contaminated,le,2025-11,trades_sell,decision_T,26854,0,304492,SCORED,
contaminated,le,2025-11,trades_large,decision_T,557,0,304492,SCORED,
corrected,le,2025-11,mbo_all,decision_T,0,0,304491,SCORED,
corrected,le,2025-11,mbo_bid_add,decision_T,0,0,304491,SCORED,
corrected,le,2025-11,mbo_ask_add,decision_T,0,0,304491,SCORED,
corrected,le,2025-11,mbo_bid_cancel,decision_T,0,0,304491,SCORED,
corrected,le,2025-11,mbo_ask_cancel,decision_T,0,0,304491,SCORED,
corrected,le,2025-11,mbo_cancel_any,decision_T,0,0,304491,SCORED,
contaminated,le,2025-11,mbo_all,decision_T,77483,1,304492,SCORED,
contaminated,le,2025-11,mbo_bid_add,decision_T,47018,0,304492,SCORED,
contaminated,le,2025-11,mbo_ask_add,decision_T,52499,0,304492,SCORED,
contaminated,le,2025-11,mbo_bid_cancel,decision_T,46885,1,304492,SCORED,
contaminated,le,2025-11,mbo_ask_cancel,decision_T,50026,1,304492,SCORED,
contaminated,le,2025-11,mbo_cancel_any,decision_T,62516,1,304492,SCORED,
corrected,es,2025-12,trades_all,decision_T,0,0,620107,SCORED,
corrected,es,2025-12,trades_buy,decision_T,0,0,620107,SCORED,
corrected,es,2025-12,trades_sell,decision_T,0,0,620107,SCORED,
corrected,es,2025-12,trades_large,decision_T,0,0,620107,SCORED,
contaminated,es,2025-12,trades_all,decision_T,499061,0,620108,SCORED,
contaminated,es,2025-12,trades_buy,decision_T,0,0,620108,SCORED,
contaminated,es,2025-12,trades_sell,decision_T,499061,0,620108,SCORED,
contaminated,es,2025-12,trades_large,decision_T,211175,0,620108,SCORED,
corrected,es,2025-12,mbo_all,decision_T,0,6,620107,SCORED,
corrected,es,2025-12,mbo_bid_add,decision_T,0,2,620107,SCORED,
corrected,es,2025-12,mbo_ask_add,decision_T,0,0,620107,SCORED,
corrected,es,2025-12,mbo_bid_cancel,decision_T,0,1,620107,SCORED,
corrected,es,2025-12,mbo_ask_cancel,decision_T,0,4,620107,SCORED,
corrected,es,2025-12,mbo_cancel_any,decision_T,0,4,620107,SCORED,
corrected,es,2025-12,mbo_all_rows,decision_T,0,6,620107,SCORED_DIAGNOSTIC_11TH_CLASS,
contaminated,es,2025-12,mbo_all,decision_T,613447,7,620108,SCORED,
contaminated,es,2025-12,mbo_bid_add,decision_T,598923,2,620108,SCORED,
contaminated,es,2025-12,mbo_ask_add,decision_T,599028,0,620108,SCORED,
contaminated,es,2025-12,mbo_bid_cancel,decision_T,597641,2,620108,SCORED,
contaminated,es,2025-12,mbo_ask_cancel,decision_T,598258,4,620108,SCORED,
contaminated,es,2025-12,mbo_cancel_any,decision_T,608895,5,620108,SCORED,
contaminated,es,2025-12,mbo_all_rows,decision_T,614136,7,620108,SCORED_DIAGNOSTIC_11TH_CLASS,
corrected,nq,2025-12,mbo_all,decision_T,,,620107,UNSCORED_FOR_LACK_OF_DATA,C:\Users\ttbea\OneDrive\Desktop\MBO_2025\processed\nq\nq_mbo_2025-12.parquet
contaminated,nq,2025-12,mbo_all,decision_T,,,620108,UNSCORED_FOR_LACK_OF_DATA,C:\Users\ttbea\OneDrive\Desktop\MBO_2025\processed\nq\nq_mbo_2025-12.parquet
corrected,nq,2025-12,mbo_bid_add,decision_T,,,620107,UNSCORED_FOR_LACK_OF_DATA,C:\Users\ttbea\OneDrive\Desktop\MBO_2025\processed\nq\nq_mbo_2025-12.parquet
contaminated,nq,2025-12,mbo_bid_add,decision_T,,,620108,UNSCORED_FOR_LACK_OF_DATA,C:\Users\ttbea\OneDrive\Desktop\MBO_2025\processed\nq\nq_mbo_2025-12.parquet
corrected,nq,2025-12,mbo_ask_add,decision_T,,,620107,UNSCORED_FOR_LACK_OF_DATA,C:\Users\ttbea\OneDrive\Desktop\MBO_2025\processed\nq\nq_mbo_2025-12.parquet
contaminated,nq,2025-12,mbo_ask_add,decision_T,,,620108,UNSCORED_FOR_LACK_OF_DATA,C:\Users\ttbea\OneDrive\Desktop\MBO_2025\processed\nq\nq_mbo_2025-12.parquet
corrected,nq,2025-12,mbo_bid_cancel,decision_T,,,620107,UNSCORED_FOR_LACK_OF_DATA,C:\Users\ttbea\OneDrive\Desktop\MBO_2025\processed\nq\nq_mbo_2025-12.parquet
contaminated,nq,2025-12,mbo_bid_cancel,decision_T,,,620108,UNSCORED_FOR_LACK_OF_DATA,C:\Users\ttbea\OneDrive\Desktop\MBO_2025\processed\nq\nq_mbo_2025-12.parquet
corrected,nq,2025-12,mbo_ask_cancel,decision_T,,,620107,UNSCORED_FOR_LACK_OF_DATA,C:\Users\ttbea\OneDrive\Desktop\MBO_2025\processed\nq\nq_mbo_2025-12.parquet
contaminated,nq,2025-12,mbo_ask_cancel,decision_T,,,620108,UNSCORED_FOR_LACK_OF_DATA,C:\Users\ttbea\OneDrive\Desktop\MBO_2025\processed\nq\nq_mbo_2025-12.parquet
corrected,nq,2025-12,mbo_cancel_any,decision_T,,,620107,UNSCORED_FOR_LACK_OF_DATA,C:\Users\ttbea\OneDrive\Desktop\MBO_2025\processed\nq\nq_mbo_2025-12.parquet
contaminated,nq,2025-12,mbo_cancel_any,decision_T,,,620108,UNSCORED_FOR_LACK_OF_DATA,C:\Users\ttbea\OneDrive\Desktop\MBO_2025\processed\nq\nq_mbo_2025-12.parquet
corrected,nq,2025-12,trades_all,decision_T,0,0,620107,SCORED,
corrected,nq,2025-12,trades_buy,decision_T,0,0,620107,SCORED,
corrected,nq,2025-12,trades_sell,decision_T,0,0,620107,SCORED,
corrected,nq,2025-12,trades_large,decision_T,0,0,620107,SCORED,
contaminated,nq,2025-12,trades_all,decision_T,525629,0,620108,SCORED,
contaminated,nq,2025-12,trades_buy,decision_T,0,0,620108,SCORED,
contaminated,nq,2025-12,trades_sell,decision_T,525629,0,620108,SCORED,
contaminated,nq,2025-12,trades_large,decision_T,8085,0,620108,SCORED,
corrected,cl,2025-12,trades_all,decision_T,10837,2,768531,SCORED,
corrected,cl,2025-12,trades_buy,decision_T,0,0,768531,SCORED,
corrected,cl,2025-12,trades_sell,decision_T,10837,2,768531,SCORED,
corrected,cl,2025-12,trades_large,decision_T,1325,0,768531,SCORED,
contaminated,cl,2025-12,trades_all,decision_T,126520,2,768532,SCORED,
contaminated,cl,2025-12,trades_buy,decision_T,0,0,768532,SCORED,
contaminated,cl,2025-12,trades_sell,decision_T,126520,2,768532,SCORED,
contaminated,cl,2025-12,trades_large,decision_T,12202,0,768532,SCORED,
corrected,cl,2025-12,mbo_all,decision_T,38945,1985,768531,SCORED,
corrected,cl,2025-12,mbo_bid_add,decision_T,26121,861,768531,SCORED,
corrected,cl,2025-12,mbo_ask_add,decision_T,25906,1113,768531,SCORED,
corrected,cl,2025-12,mbo_bid_cancel,decision_T,25298,3,768531,SCORED,
corrected,cl,2025-12,mbo_ask_cancel,decision_T,25368,6,768531,SCORED,
corrected,cl,2025-12,mbo_cancel_any,decision_T,31696,9,768531,SCORED,
contaminated,cl,2025-12,mbo_all,decision_T,454867,2740,768532,SCORED,
contaminated,cl,2025-12,mbo_bid_add,decision_T,313007,1227,768532,SCORED,
contaminated,cl,2025-12,mbo_ask_add,decision_T,308097,1495,768532,SCORED,
contaminated,cl,2025-12,mbo_bid_cancel,decision_T,305225,6,768532,SCORED,
contaminated,cl,2025-12,mbo_ask_cancel,decision_T,304910,9,768532,SCORED,
contaminated,cl,2025-12,mbo_cancel_any,decision_T,377138,14,768532,SCORED,
corrected,gc,2025-12,trades_all,decision_T,20195,0,772202,SCORED,
corrected,gc,2025-12,trades_buy,decision_T,0,0,772202,SCORED,
corrected,gc,2025-12,trades_sell,decision_T,20195,0,772202,SCORED,
corrected,gc,2025-12,trades_large,decision_T,147,0,772202,SCORED,
contaminated,gc,2025-12,trades_all,decision_T,264176,0,772203,SCORED,
contaminated,gc,2025-12,trades_buy,decision_T,0,0,772203,SCORED,
contaminated,gc,2025-12,trades_sell,decision_T,264176,0,772203,SCORED,
contaminated,gc,2025-12,trades_large,decision_T,1857,0,772203,SCORED,
corrected,gc,2025-12,mbo_all,decision_T,49649,1793,772202,SCORED,
corrected,gc,2025-12,mbo_bid_add,decision_T,40594,984,772202,SCORED,
corrected,gc,2025-12,mbo_ask_add,decision_T,40239,801,772202,SCORED,
corrected,gc,2025-12,mbo_bid_cancel,decision_T,39294,2,772202,SCORED,
corrected,gc,2025-12,mbo_ask_cancel,decision_T,39326,7,772202,SCORED,
corrected,gc,2025-12,mbo_cancel_any,decision_T,44674,8,772202,SCORED,
corrected,gc,2025-12,mbo_all_rows,decision_T,50580,1793,772202,SCORED_DIAGNOSTIC_11TH_CLASS,
contaminated,gc,2025-12,mbo_all,decision_T,604763,2890,772203,SCORED,
contaminated,gc,2025-12,mbo_bid_add,decision_T,508268,1540,772203,SCORED,
contaminated,gc,2025-12,mbo_ask_add,decision_T,506310,1339,772203,SCORED,
contaminated,gc,2025-12,mbo_bid_cancel,decision_T,500230,3,772203,SCORED,
contaminated,gc,2025-12,mbo_ask_cancel,decision_T,501445,9,772203,SCORED,
contaminated,gc,2025-12,mbo_cancel_any,decision_T,558284,11,772203,SCORED,
contaminated,gc,2025-12,mbo_all_rows,decision_T,613862,2891,772203,SCORED_DIAGNOSTIC_11TH_CLASS,
corrected,zc,2025-12,trades_all,decision_T,0,0,353103,SCORED,
corrected,zc,2025-12,trades_buy,decision_T,0,0,353103,SCORED,
corrected,zc,2025-12,trades_sell,decision_T,0,0,353103,SCORED,
corrected,zc,2025-12,trades_large,decision_T,0,0,353103,SCORED,
contaminated,zc,2025-12,trades_all,decision_T,76969,20,353104,SCORED,
contaminated,zc,2025-12,trades_buy,decision_T,0,0,353104,SCORED,
contaminated,zc,2025-12,trades_sell,decision_T,76969,20,353104,SCORED,
contaminated,zc,2025-12,trades_large,decision_T,15292,20,353104,SCORED,
corrected,zc,2025-12,mbo_all,decision_T,0,1,353103,SCORED,
corrected,zc,2025-12,mbo_bid_add,decision_T,0,0,353103,SCORED,
corrected,zc,2025-12,mbo_ask_add,decision_T,0,0,353103,SCORED,
corrected,zc,2025-12,mbo_bid_cancel,decision_T,0,1,353103,SCORED,
corrected,zc,2025-12,mbo_ask_cancel,decision_T,0,1,353103,SCORED,
corrected,zc,2025-12,mbo_cancel_any,decision_T,0,1,353103,SCORED,
contaminated,zc,2025-12,mbo_all,decision_T,222940,23,353104,SCORED,
contaminated,zc,2025-12,mbo_bid_add,decision_T,122123,0,353104,SCORED,
contaminated,zc,2025-12,mbo_ask_add,decision_T,129902,2,353104,SCORED,
contaminated,zc,2025-12,mbo_bid_cancel,decision_T,92605,21,353104,SCORED,
contaminated,zc,2025-12,mbo_ask_cancel,decision_T,90607,21,353104,SCORED,
contaminated,zc,2025-12,mbo_cancel_any,decision_T,134242,21,353104,SCORED,
corrected,zs,2025-12,trades_all,decision_T,0,0,353103,SCORED,
corrected,zs,2025-12,trades_buy,decision_T,0,0,353103,SCORED,
corrected,zs,2025-12,trades_sell,decision_T,0,0,353103,SCORED,
corrected,zs,2025-12,trades_large,decision_T,0,0,353103,SCORED,
contaminated,zs,2025-12,trades_all,decision_T,60796,19,353104,SCORED,
contaminated,zs,2025-12,trades_buy,decision_T,0,0,353104,SCORED,
contaminated,zs,2025-12,trades_sell,decision_T,60796,19,353104,SCORED,
contaminated,zs,2025-12,trades_large,decision_T,13781,19,353104,SCORED,
corrected,zs,2025-12,mbo_all,decision_T,0,0,353103,SCORED,
corrected,zs,2025-12,mbo_bid_add,decision_T,0,0,353103,SCORED,
corrected,zs,2025-12,mbo_ask_add,decision_T,0,0,353103,SCORED,
corrected,zs,2025-12,mbo_bid_cancel,decision_T,0,0,353103,SCORED,
corrected,zs,2025-12,mbo_ask_cancel,decision_T,0,0,353103,SCORED,
corrected,zs,2025-12,mbo_cancel_any,decision_T,0,0,353103,SCORED,
contaminated,zs,2025-12,mbo_all,decision_T,222557,23,353104,SCORED,
contaminated,zs,2025-12,mbo_bid_add,decision_T,138947,2,353104,SCORED,
contaminated,zs,2025-12,mbo_ask_add,decision_T,145082,2,353104,SCORED,
contaminated,zs,2025-12,mbo_bid_cancel,decision_T,126028,20,353104,SCORED,
contaminated,zs,2025-12,mbo_ask_cancel,decision_T,121490,20,353104,SCORED,
contaminated,zs,2025-12,mbo_cancel_any,decision_T,164434,20,353104,SCORED,
corrected,he,2025-12,trades_all,decision_T,0,0,353682,SCORED,
corrected,he,2025-12,trades_buy,decision_T,0,0,353682,SCORED,
corrected,he,2025-12,trades_sell,decision_T,0,0,353682,SCORED,
corrected,he,2025-12,trades_large,decision_T,0,0,353682,SCORED,
